activity_id,student_id,course_id,activity_type,activity_time,device,location,duration_minutes
A985813,S29,C13,Complete_Course,2025-08-22 04:54:00,Desktop,India,
A299452,S148,C2,Watch_Video,2025-08-21 01:18:00,Mobile,Australia,40.0
A874414,S87,C12,Login,2025-08-25 11:47:00,Mobile,UK,
A522944,S73,C10,Login,2025-08-22 08:53:00,Tablet,USA,
A381150,S81,C10,Watch_Video,2025-08-25 15:36:00,Tablet,UK,44.0
A941798,S13,C12,Forum_Post,2025-08-23 22:57:00,Mobile,USA,
A486229,S96,C11,Complete_Course,2025-08-22 02:50:00,Tablet,India,
A955222,S96,C5,Login,2025-08-26 18:26:00,Desktop,Canada,
A980007,S120,C3,Watch_Video,2025-08-25 05:49:00,Mobile,UK,6.0
A371375,S100,C11,Complete_Course,2025-08-22 01:38:00,Tablet,UK,
A825255,S63,C10,Forum_Post,2025-08-22 22:42:00,Desktop,USA,
A626228,S127,C9,Watch_Video,2025-08-25 04:26:00,Desktop,Australia,18.0
A202782,S49,C5,Attempt_Quiz,2025-08-26 15:19:00,Mobile,UK,26.0
A306960,S89,C13,Watch_Video,2025-08-24 06:17:00,Tablet,Canada,33.0
A906475,S23,C5,Attempt_Quiz,2025-08-25 17:29:00,Tablet,Australia,9.0
A452789,S59,C19,Forum_Post,2025-08-25 09:09:00,Desktop,UK,
A770788,S85,C2,Forum_Post,2025-08-25 23:48:00,Mobile,USA,
A121913,S73,C3,Attempt_Quiz,2025-08-20 23:48:00,Desktop,USA,31.0
A305094,S79,C15,Watch_Video,2025-08-23 07:22:00,Mobile,India,13.0
A706160,S62,C6,Forum_Post,2025-08-20 01:08:00,Mobile,Australia,
A895116,S72,C20,Watch_Video,2025-08-23 23:31:00,Tablet,Australia,4.0
A434902,S105,C18,Complete_Course,2025-08-24 22:33:00,Mobile,UK,
A490979,S62,C2,Forum_Post,2025-08-26 12:29:00,Mobile,India,
A745672,S16,C1,Attempt_Quiz,2025-08-20 19:23:00,Tablet,,42.0
A921217,S132,C18,Forum_Post,2025-08-20 22:32:00,Desktop,India,
A659597,S129,C11,Attempt_Quiz,2025-08-22 02:35:00,Tablet,Australia,49.0
A302596,S86,C13,Forum_Post,2025-08-21 13:49:00,Desktop,Australia,
A347698,S83,C13,Watch_Video,2025-08-26 03:57:00,Mobile,Canada,47.0
A509973,S150,C9,Login,2025-08-26 13:46:00,Tablet,USA,
A253565,S56,C13,Complete_Course,2025-08-24 21:48:00,Tablet,Canada,
A585337,S86,C8,Watch_Video,2025-08-25 06:09:00,Mobile,USA,3.0
A247948,S85,C9,Attempt_Quiz,2025-08-25 21:30:00,Tablet,UK,23.0
A616253,S73,C16,Complete_Course,2025-08-26 20:09:00,Desktop,India,
A760051,S94,C20,Forum_Post,2025-08-23 05:43:00,Desktop,Australia,
A454303,S72,C15,Watch_Video,2025-08-24 07:10:00,,India,8.0
A917056,S51,C3,Complete_Course,2025-08-25 16:08:00,Mobile,UK,
A686157,S115,C14,Watch_Video,2025-08-20 23:37:00,Desktop,UK,3.0
A943322,S66,C8,Watch_Video,2025-08-25 15:31:00,Tablet,UK,14.0
A497413,S64,C20,Login,2025-08-22 21:14:00,Desktop,UK,
A874535,S150,C15,Login,2025-08-22 06:38:00,Tablet,Australia,
A867323,S2,C17,Watch_Video,2025-08-23 21:36:00,Tablet,USA,38.0
A665677,S131,C2,Complete_Course,2025-08-22 23:18:00,Desktop,Australia,
A208733,S19,C8,Complete_Course,2025-08-20 19:07:00,Mobile,India,
A484489,S8,C10,Watch_Video,2025-08-25 22:37:00,Mobile,Canada,19.0
A277240,S23,C5,Attempt_Quiz,2025-08-21 07:14:00,Mobile,Canada,33.0
A446406,S66,C3,Login,2025-08-25 05:08:00,Mobile,India,
A120999,S41,C13,Attempt_Quiz,2025-08-24 05:56:00,Mobile,UK,34.0
A613079,S13,C16,Complete_Course,2025-08-23 08:49:00,Tablet,UK,
A946982,S92,C12,Login,2025-08-24 03:19:00,Tablet,USA,
A527679,S143,C13,Complete_Course,2025-08-22 13:21:00,Mobile,Australia,
A762297,S28,C13,Attempt_Quiz,2025-08-23 05:09:00,Desktop,Australia,44.0
A936878,S60,C18,Attempt_Quiz,2025-08-23 00:59:00,Desktop,Australia,19.0
A568843,S87,C14,Attempt_Quiz,2025-08-20 06:53:00,Tablet,UK,47.0
A653734,S135,C4,Attempt_Quiz,2025-08-24 16:41:00,Tablet,Australia,51.0
A822654,S54,C14,Watch_Video,2025-08-20 09:26:00,Mobile,UK,57.0
A540062,S48,C15,Login,2025-08-20 08:23:00,Tablet,India,
A992928,S93,C4,Watch_Video,2025-08-24 15:08:00,Tablet,Australia,59.0
A850784,S29,C14,Login,2025-08-21 09:04:00,Desktop,Australia,
A794366,S77,C4,Attempt_Quiz,2025-08-24 19:54:00,Mobile,Australia,2.0
A657102,S102,C11,Complete_Course,2025-08-24 21:14:00,Desktop,Australia,
A329902,S102,C14,Watch_Video,2025-08-22 02:42:00,Mobile,UK,18.0
A623794,S11,C15,Complete_Course,2025-08-24 10:17:00,Mobile,Canada,
A490427,S117,C11,Watch_Video,2025-08-21 10:07:00,Desktop,Canada,2.0
A596892,S3,C7,Login,2025-08-22 10:57:00,Desktop,India,
A558618,S25,C11,Complete_Course,2025-08-26 15:08:00,Tablet,India,
A158772,S62,C7,Attempt_Quiz,2025-08-23 09:01:00,Tablet,Australia,12.0
A388653,S63,C17,Complete_Course,2025-08-24 21:00:00,Mobile,UK,
A331334,S129,C7,Watch_Video,2025-08-21 13:32:00,Mobile,India,2.0
A370026,S85,C17,Forum_Post,2025-08-23 21:29:00,Tablet,Australia,
A811879,S56,C10,Complete_Course,2025-08-25 11:05:00,Mobile,India,
A817753,S102,C11,Watch_Video,2025-08-22 21:23:00,Desktop,,60.0
A254358,S128,C8,Login,2025-08-22 14:12:00,Tablet,USA,
A645008,S123,C2,Login,2025-08-25 09:35:00,Tablet,UK,
A862468,S92,C5,Complete_Course,2025-08-20 10:20:00,Desktop,Australia,
A954239,S66,C4,Forum_Post,2025-08-20 00:12:00,Mobile,UK,
A714669,S20,C15,Attempt_Quiz,2025-08-23 09:57:00,Mobile,UK,10.0
A370463,S26,C7,Complete_Course,2025-08-25 07:52:00,Desktop,India,
A856314,S67,C17,Forum_Post,2025-08-25 15:37:00,Tablet,India,
A837349,S41,C20,Watch_Video,2025-08-26 03:35:00,Mobile,Australia,56.0
A911576,S127,C16,Forum_Post,2025-08-22 17:51:00,Desktop,,
A382475,S29,C17,Login,2025-08-21 18:01:00,Tablet,USA,
A184512,S134,C6,Attempt_Quiz,2025-08-21 15:10:00,Tablet,Canada,53.0
A510497,S94,C7,Watch_Video,2025-08-26 23:12:00,Tablet,Australia,23.0
A965551,S76,C15,Watch_Video,2025-08-21 05:31:00,Desktop,USA,37.0
A531924,S93,C15,Forum_Post,2025-08-21 12:03:00,Mobile,Australia,
A706687,S52,C18,Complete_Course,2025-08-20 10:35:00,Mobile,Australia,
A367483,S22,C7,Watch_Video,2025-08-22 15:25:00,Desktop,UK,6.0
A949526,S67,C5,Complete_Course,2025-08-20 21:56:00,Tablet,UK,
A636837,S6,C15,Attempt_Quiz,2025-08-25 20:02:00,Tablet,UK,49.0
A930006,S63,C10,Attempt_Quiz,2025-08-20 02:13:00,Desktop,UK,39.0
A157092,S74,C3,Forum_Post,2025-08-20 01:22:00,Mobile,Australia,
A625749,S99,C11,Attempt_Quiz,2025-08-23 10:36:00,Tablet,UK,46.0
A705686,S101,C20,Forum_Post,2025-08-22 10:17:00,Tablet,India,
A370873,S7,C18,Forum_Post,2025-08-22 04:45:00,Tablet,Australia,
A402475,S109,C10,Watch_Video,2025-08-23 21:49:00,Mobile,USA,42.0
A484982,S77,C1,Watch_Video,2025-08-22 14:50:00,,UK,33.0
A106205,S38,C12,Forum_Post,2025-08-25 22:45:00,Mobile,USA,
A249263,S41,C12,Complete_Course,2025-08-20 02:49:00,Tablet,USA,
A305877,S148,C14,Complete_Course,2025-08-20 01:05:00,Desktop,Canada,
A114108,S25,C6,Login,2025-08-23 07:57:00,Tablet,Canada,
A291732,S89,C20,Login,2025-08-24 19:08:00,Mobile,,
A842791,S96,C4,Forum_Post,2025-08-24 22:23:00,Desktop,UK,
A666451,S120,C17,Login,2025-08-22 03:28:00,Desktop,Canada,
A567332,S93,C14,Login,2025-08-21 16:38:00,Mobile,Canada,
A132586,S87,C18,Attempt_Quiz,2025-08-26 20:39:00,Mobile,UK,41.0
A386997,S57,C18,Watch_Video,2025-08-24 17:00:00,Desktop,Canada,27.0
A948490,S131,C13,Attempt_Quiz,2025-08-25 18:12:00,Tablet,UK,27.0
A388301,S22,C8,Attempt_Quiz,2025-08-24 08:58:00,Desktop,Canada,22.0
A970014,S137,C14,Watch_Video,2025-08-23 20:10:00,Desktop,UK,15.0
A881375,S59,C11,Attempt_Quiz,2025-08-23 22:05:00,Tablet,India,28.0
A110869,S136,C14,Attempt_Quiz,2025-08-25 16:47:00,Tablet,Canada,43.0
A654360,S102,C4,Complete_Course,2025-08-21 14:36:00,Mobile,India,
A293797,S97,C8,Complete_Course,2025-08-24 01:32:00,Mobile,UK,
A245189,S97,C20,Attempt_Quiz,2025-08-26 12:33:00,Desktop,UK,58.0
A993305,S138,C4,Forum_Post,2025-08-20 07:48:00,Desktop,Australia,
A436634,S3,C10,Complete_Course,2025-08-23 16:30:00,Mobile,USA,
A774853,S96,C7,Forum_Post,2025-08-24 07:56:00,Tablet,USA,
A452650,S132,C10,Forum_Post,2025-08-26 05:24:00,Desktop,USA,
A594981,S130,C11,Forum_Post,2025-08-21 11:23:00,Desktop,UK,
A425498,S24,C20,Watch_Video,2025-08-21 12:13:00,Mobile,Canada,36.0
A278462,S111,C8,Watch_Video,2025-08-23 18:52:00,Tablet,USA,30.0
A838905,S130,C20,Watch_Video,2025-08-24 16:47:00,Desktop,USA,46.0
A654701,S13,C12,Attempt_Quiz,2025-08-24 22:29:00,Tablet,Canada,60.0
A217572,S103,C18,Login,2025-08-20 19:51:00,Tablet,USA,
A914278,S75,C7,Login,2025-08-22 03:49:00,Mobile,USA,
A848028,S66,C20,Watch_Video,2025-08-22 17:09:00,Mobile,USA,56.0
A400677,S11,C12,Complete_Course,2025-08-23 02:03:00,Tablet,Canada,
A417091,S64,C8,Login,2025-08-20 07:42:00,Mobile,India,
A910843,S30,C11,Login,2025-08-23 16:01:00,Tablet,USA,
A364706,S129,C4,Login,2025-08-21 09:43:00,Desktop,USA,
A980416,S15,C20,Login,2025-08-20 07:15:00,Mobile,Canada,
A167426,S18,C2,Login,2025-08-25 08:40:00,Tablet,Australia,
A456470,S41,C18,Complete_Course,2025-08-22 22:56:00,Tablet,India,
A574064,S42,C16,Login,2025-08-22 23:19:00,Tablet,USA,
A709164,S19,C12,Complete_Course,2025-08-25 00:05:00,Tablet,India,
A723167,S84,C19,Complete_Course,2025-08-25 19:53:00,Desktop,UK,
A103590,S97,C18,Complete_Course,2025-08-21 07:20:00,Tablet,Canada,
A873964,S140,C4,Login,2025-08-23 10:39:00,Tablet,Canada,
A327251,S50,C3,Watch_Video,2025-08-26 11:59:00,Tablet,UK,53.0
A933568,S148,C17,Attempt_Quiz,2025-08-23 03:55:00,Tablet,USA,22.0
A649065,S80,C8,Complete_Course,2025-08-25 06:23:00,Desktop,India,
A182621,S40,C14,Attempt_Quiz,2025-08-21 21:49:00,,USA,60.0
A219679,S113,C6,Watch_Video,2025-08-22 17:26:00,Mobile,Australia,51.0
A182777,S16,C7,Login,2025-08-20 05:58:00,Mobile,USA,
A312785,S138,C20,Complete_Course,2025-08-20 02:15:00,Tablet,Australia,
A949015,S121,C20,Complete_Course,2025-08-20 04:19:00,Tablet,UK,
A381179,S49,C1,Watch_Video,2025-08-21 09:15:00,Desktop,Australia,29.0
A286889,S8,C20,Complete_Course,2025-08-24 17:02:00,Desktop,India,
A487351,S143,C13,Attempt_Quiz,2025-08-24 23:33:00,Tablet,,34.0
A216454,S62,C6,Complete_Course,2025-08-20 12:46:00,Mobile,India,
A518130,S31,C7,Login,2025-08-22 04:23:00,Desktop,Canada,
A621923,S87,C7,Watch_Video,2025-08-24 02:37:00,Desktop,Australia,2.0
A652817,S115,C19,Forum_Post,2025-08-25 06:34:00,Tablet,Australia,
A157118,S140,C15,Complete_Course,2025-08-24 15:00:00,Mobile,USA,
A931059,S134,C13,Login,2025-08-26 07:03:00,Tablet,Canada,
A341499,S95,C13,Complete_Course,2025-08-21 00:38:00,Tablet,Canada,
A184741,S99,C4,Attempt_Quiz,2025-08-26 00:10:00,Tablet,UK,38.0
A277504,S82,C7,Watch_Video,2025-08-25 04:10:00,Desktop,UK,17.0
A314653,S23,C1,Attempt_Quiz,2025-08-21 07:27:00,Mobile,India,45.0
A102776,S68,C8,Complete_Course,2025-08-24 20:50:00,Desktop,UK,
A626062,S100,C17,Attempt_Quiz,2025-08-25 09:48:00,Desktop,UK,51.0
A683983,S105,C16,Attempt_Quiz,2025-08-20 17:57:00,Desktop,Canada,47.0
A477406,S135,C17,Forum_Post,2025-08-22 23:48:00,Mobile,Australia,
A843257,S60,C7,Complete_Course,2025-08-23 17:41:00,Mobile,UK,
A821044,S69,C19,Complete_Course,2025-08-22 15:27:00,Mobile,UK,
A519363,S115,C13,Complete_Course,2025-08-26 11:28:00,Desktop,UK,
A454402,S57,C4,Watch_Video,2025-08-25 06:13:00,Desktop,Canada,11.0
A873153,S19,C17,Forum_Post,2025-08-24 12:11:00,Desktop,UK,
A872376,S84,C17,Attempt_Quiz,2025-08-23 01:13:00,Desktop,Australia,5.0
A552253,S12,C19,Login,2025-08-23 16:28:00,Mobile,Australia,
A204136,S24,C19,Login,2025-08-20 20:53:00,Desktop,Canada,
A191953,S47,C20,Attempt_Quiz,2025-08-21 20:25:00,Desktop,UK,13.0
A778681,S89,C6,Attempt_Quiz,2025-08-25 13:18:00,Mobile,India,46.0
A929945,S103,C15,Login,2025-08-23 09:35:00,Tablet,USA,
A728587,S123,C10,Watch_Video,2025-08-24 03:57:00,Mobile,USA,40.0
A953256,S134,C5,Login,2025-08-21 18:08:00,Mobile,Australia,
A319716,S66,C6,Login,2025-08-26 14:39:00,Desktop,Australia,
A216410,S76,C1,Forum_Post,2025-08-26 20:39:00,Mobile,USA,
A315173,S146,C6,Attempt_Quiz,2025-08-20 22:56:00,Mobile,USA,54.0
A957901,S16,C3,Attempt_Quiz,2025-08-20 17:19:00,Desktop,Australia,41.0
A527364,S111,C9,Watch_Video,2025-08-25 12:58:00,Mobile,Canada,10.0
A758381,S123,C4,Watch_Video,2025-08-23 15:31:00,Mobile,Canada,22.0
A275169,S40,C10,Attempt_Quiz,2025-08-25 10:41:00,Mobile,UK,50.0
A522111,S78,C18,Attempt_Quiz,2025-08-20 08:03:00,Mobile,USA,30.0
A705065,S110,C8,Attempt_Quiz,2025-08-22 16:19:00,Desktop,UK,21.0
A212234,S144,C7,Attempt_Quiz,2025-08-20 03:06:00,Desktop,Canada,43.0
A774450,S97,C8,Login,2025-08-25 12:14:00,Desktop,Canada,
A616606,S37,C8,Complete_Course,2025-08-21 07:27:00,Tablet,Canada,
A882696,S51,C14,Forum_Post,2025-08-22 23:27:00,Mobile,India,
A804560,S16,C19,Forum_Post,2025-08-26 19:33:00,Tablet,India,
A240687,S51,C18,Forum_Post,2025-08-20 21:42:00,Mobile,USA,
A860989,S34,C11,Login,2025-08-26 07:18:00,Mobile,UK,
A658982,S85,C11,Forum_Post,2025-08-22 10:34:00,Desktop,USA,
A773504,S28,C10,Login,2025-08-24 16:19:00,Desktop,India,
A758063,S60,C16,Login,2025-08-20 15:30:00,Mobile,Australia,
A617184,S51,C11,Login,2025-08-23 07:42:00,Tablet,Canada,
A982413,S79,C17,Watch_Video,2025-08-26 01:03:00,Desktop,India,23.0
A462607,S136,C13,Attempt_Quiz,2025-08-23 11:12:00,Desktop,Australia,12.0
A384807,S82,C3,Complete_Course,2025-08-23 21:15:00,Desktop,Canada,
A278484,S10,C12,Forum_Post,2025-08-26 17:09:00,Mobile,Canada,
A498175,S99,C11,Forum_Post,2025-08-23 23:19:00,Mobile,India,
A664160,S51,C12,Watch_Video,2025-08-23 09:05:00,Mobile,USA,36.0
A930016,S39,C10,Login,2025-08-23 16:26:00,Mobile,USA,
A578707,S105,C15,Attempt_Quiz,2025-08-26 00:49:00,Tablet,Canada,26.0
A190662,S57,C12,Watch_Video,2025-08-20 07:46:00,Desktop,USA,52.0
A720728,S138,C1,Forum_Post,2025-08-25 20:33:00,Tablet,,
A247665,S59,C11,Complete_Course,2025-08-21 08:49:00,Tablet,USA,
A757254,S54,C12,Attempt_Quiz,2025-08-20 23:46:00,Tablet,Australia,40.0
A550902,S68,C12,Attempt_Quiz,2025-08-21 08:59:00,Desktop,Australia,23.0
A495976,S125,C19,Login,2025-08-25 14:40:00,Tablet,UK,
A539686,S72,C13,Complete_Course,2025-08-21 23:52:00,Mobile,USA,
A429280,S30,C15,Attempt_Quiz,2025-08-22 17:34:00,Mobile,UK,16.0
A970171,S23,C11,Attempt_Quiz,2025-08-23 14:52:00,Mobile,Canada,44.0
A367147,S54,C15,Watch_Video,2025-08-20 14:16:00,Mobile,USA,26.0
A479411,S55,C15,Watch_Video,2025-08-23 15:42:00,Tablet,USA,38.0
A931840,S123,C7,Login,2025-08-21 17:06:00,Tablet,Australia,
A712555,S39,C12,Login,2025-08-24 17:21:00,Mobile,Australia,
A960939,S64,C8,Forum_Post,2025-08-24 15:14:00,Desktop,UK,
A959638,S7,C16,Watch_Video,2025-08-23 15:51:00,Mobile,Australia,52.0
A701310,S86,C1,Attempt_Quiz,2025-08-20 19:41:00,Mobile,,39.0
A564212,S58,C15,Attempt_Quiz,2025-08-25 12:25:00,Tablet,Canada,3.0
A556301,S146,C12,Watch_Video,2025-08-26 11:31:00,Tablet,USA,55.0
A590265,S135,C2,Watch_Video,2025-08-20 16:11:00,Tablet,USA,47.0
A818386,S44,C3,Complete_Course,2025-08-26 12:36:00,Desktop,Australia,
A156821,S5,C5,Forum_Post,2025-08-24 15:24:00,Tablet,India,
A930064,S60,C9,Complete_Course,2025-08-26 18:54:00,Desktop,India,
A983992,S125,C5,Watch_Video,2025-08-24 10:54:00,Tablet,USA,31.0
A119531,S109,C9,Login,2025-08-20 04:20:00,Tablet,UK,
A933680,S147,C10,Complete_Course,2025-08-25 03:55:00,Mobile,USA,
A673231,S5,C3,Complete_Course,2025-08-25 15:44:00,Mobile,India,
A168361,S1,C19,Forum_Post,2025-08-21 18:47:00,Desktop,India,
A332188,S30,C3,Forum_Post,2025-08-25 12:29:00,Mobile,Canada,
A766034,S131,C6,Watch_Video,2025-08-26 14:45:00,Mobile,UK,58.0
A111507,S64,C13,Attempt_Quiz,2025-08-24 16:34:00,Tablet,USA,5.0
A226768,S140,C3,Forum_Post,2025-08-21 00:36:00,Mobile,USA,
A862699,S44,C15,Attempt_Quiz,2025-08-20 02:39:00,Desktop,USA,6.0
A913830,S18,C5,Watch_Video,2025-08-20 03:27:00,Mobile,,30.0
A584459,S70,C19,Attempt_Quiz,2025-08-26 06:53:00,Mobile,Australia,22.0
A828452,S32,C2,Login,2025-08-20 05:32:00,Tablet,Australia,
A506627,S17,C20,Forum_Post,2025-08-26 01:57:00,Desktop,Australia,
A716460,S34,C18,Attempt_Quiz,2025-08-23 10:03:00,Tablet,UK,5.0
A817164,S50,C6,Attempt_Quiz,2025-08-26 22:40:00,Mobile,Canada,39.0
A163104,S110,C9,Login,2025-08-24 17:41:00,Desktop,Australia,
A537979,S137,C3,Forum_Post,2025-08-22 10:06:00,Mobile,Canada,
A936751,S26,C11,Attempt_Quiz,2025-08-21 17:12:00,Desktop,Australia,39.0
A995501,S2,C6,Attempt_Quiz,2025-08-25 00:24:00,Desktop,India,7.0
A410484,S16,C14,Login,2025-08-24 14:17:00,Mobile,,
A442171,S131,C20,Login,2025-08-24 14:42:00,Mobile,UK,
A247514,S129,C13,Watch_Video,2025-08-23 13:03:00,Mobile,India,24.0
A232174,S140,C15,Attempt_Quiz,2025-08-25 08:59:00,Tablet,Australia,44.0
A491349,S99,C11,Forum_Post,2025-08-26 06:42:00,Tablet,Canada,
A573847,S150,C17,Forum_Post,2025-08-26 09:49:00,Tablet,UK,
A674747,S19,C13,Complete_Course,2025-08-20 09:58:00,Desktop,India,
A900855,S82,C4,Login,2025-08-21 07:46:00,Mobile,Canada,
A931800,S51,C6,Complete_Course,2025-08-20 23:36:00,Mobile,UK,
A160715,S147,C14,Login,2025-08-24 20:52:00,Desktop,Australia,
A916965,S58,C3,Complete_Course,2025-08-25 08:35:00,Mobile,India,
A795399,S135,C10,Attempt_Quiz,2025-08-21 00:49:00,Desktop,UK,33.0
A544903,S24,C19,Attempt_Quiz,2025-08-21 23:32:00,Tablet,Canada,16.0
A280837,S7,C4,Login,2025-08-20 06:25:00,Mobile,USA,
A877802,S76,C18,Watch_Video,2025-08-21 14:45:00,Desktop,USA,11.0
A177889,S102,C5,Attempt_Quiz,2025-08-23 22:52:00,Desktop,Canada,39.0
A931598,S79,C5,Attempt_Quiz,2025-08-25 07:27:00,,UK,8.0
A309935,S38,C15,Forum_Post,2025-08-22 09:36:00,Tablet,Canada,
A659386,S91,C12,Watch_Video,2025-08-24 23:52:00,Tablet,India,31.0
A300705,S85,C18,Attempt_Quiz,2025-08-24 20:59:00,Desktop,USA,37.0
A170265,S56,C2,Watch_Video,2025-08-23 17:34:00,Desktop,USA,35.0
A761816,S94,C18,Attempt_Quiz,2025-08-24 15:13:00,Tablet,UK,4.0
A158023,S48,C10,Login,2025-08-22 19:26:00,Desktop,Australia,
A460027,S32,C13,Complete_Course,2025-08-22 06:05:00,Mobile,USA,
A979976,S25,C14,Watch_Video,2025-08-20 13:54:00,Tablet,USA,34.0
A247748,S32,C11,Complete_Course,2025-08-23 19:27:00,Desktop,USA,
A143348,S80,C16,Complete_Course,2025-08-24 15:15:00,Mobile,UK,
A862253,S42,C13,Watch_Video,2025-08-22 01:26:00,Tablet,UK,17.0
A378881,S26,C3,Login,2025-08-23 03:31:00,Desktop,India,
A248728,S43,C11,Login,2025-08-20 21:41:00,Desktop,Canada,
A411273,S48,C15,Login,2025-08-25 21:25:00,Tablet,Canada,
A202739,S6,C2,Forum_Post,2025-08-23 14:39:00,Tablet,Canada,
A950879,S26,C5,Login,2025-08-21 16:16:00,Tablet,UK,
A945531,S42,C18,Complete_Course,2025-08-23 23:11:00,Tablet,USA,
A529617,S147,C17,Login,2025-08-20 18:56:00,Mobile,Australia,
A724366,S103,C19,Complete_Course,2025-08-22 20:44:00,Tablet,USA,
A773716,S16,C4,Complete_Course,2025-08-25 07:44:00,Desktop,USA,
A511924,S34,C20,Login,2025-08-23 16:28:00,Desktop,UK,
A211402,S139,C19,Login,2025-08-25 09:44:00,Tablet,India,
A282742,S57,C17,Attempt_Quiz,2025-08-21 04:22:00,Desktop,Canada,25.0
A707592,S94,C16,Forum_Post,2025-08-26 15:36:00,Desktop,Australia,
A281122,S22,C5,Attempt_Quiz,2025-08-23 21:24:00,,USA,36.0
A120429,S88,C10,Complete_Course,2025-08-22 13:03:00,Desktop,India,
A770652,S86,C7,Forum_Post,2025-08-23 18:39:00,Mobile,UK,
A253719,S149,C17,Login,2025-08-24 02:06:00,Tablet,Canada,
A993495,S138,C13,Watch_Video,2025-08-21 21:17:00,Desktop,UK,42.0
A976772,S98,C1,Login,2025-08-20 18:48:00,Tablet,India,
A381083,S77,C19,Attempt_Quiz,2025-08-23 18:40:00,Mobile,Australia,31.0
A835297,S9,C10,Watch_Video,2025-08-22 15:14:00,Desktop,Australia,51.0
A372332,S39,C17,Forum_Post,2025-08-20 06:53:00,Tablet,UK,
A787943,S79,C18,Forum_Post,2025-08-23 19:09:00,Desktop,Canada,
A681660,S84,C4,Complete_Course,2025-08-24 09:51:00,Mobile,India,
A365608,S111,C2,Login,2025-08-20 09:01:00,Tablet,India,
A980561,S53,C2,Complete_Course,2025-08-22 03:19:00,Tablet,Canada,
A307839,S59,C11,Attempt_Quiz,2025-08-21 12:49:00,Tablet,USA,7.0
A366662,S116,C5,Attempt_Quiz,2025-08-22 12:51:00,Tablet,India,23.0
A364791,S148,C20,Watch_Video,2025-08-21 17:18:00,Desktop,USA,26.0
A431887,S31,C18,Login,2025-08-20 22:03:00,Desktop,Canada,
A648364,S86,C15,Attempt_Quiz,2025-08-26 16:10:00,Tablet,Canada,57.0
A392800,S74,C1,Complete_Course,2025-08-26 19:38:00,Mobile,UK,
A752936,S112,C14,Login,2025-08-26 03:11:00,Tablet,India,
A522777,S41,C5,Complete_Course,2025-08-22 01:45:00,Desktop,USA,
A928540,S98,C10,Complete_Course,2025-08-23 22:47:00,Desktop,Canada,
A411201,S28,C19,Watch_Video,2025-08-23 17:57:00,Mobile,Canada,18.0
A876700,S110,C17,Forum_Post,2025-08-25 00:15:00,Tablet,Australia,
A578953,S73,C1,Attempt_Quiz,2025-08-20 22:06:00,Tablet,India,52.0
A361293,S115,C13,Login,2025-08-22 23:35:00,Mobile,UK,
A563878,S97,C2,Login,2025-08-23 16:32:00,Desktop,India,
A997710,S98,C9,Complete_Course,2025-08-25 09:22:00,Desktop,Australia,
A351188,S144,C7,Complete_Course,2025-08-24 19:00:00,Tablet,Australia,
A894203,S121,C9,Forum_Post,2025-08-24 13:20:00,Tablet,UK,
A794251,S98,C7,Forum_Post,2025-08-24 19:41:00,Mobile,Australia,
A891203,S45,C11,Complete_Course,2025-08-26 15:23:00,Tablet,Australia,
A887754,S18,C12,Forum_Post,2025-08-24 23:06:00,Desktop,Canada,
A846800,S66,C4,Forum_Post,2025-08-25 20:26:00,Tablet,Canada,
A981089,S36,C20,Login,2025-08-20 03:16:00,Tablet,UK,
A737461,S61,C18,Login,2025-08-22 00:01:00,Desktop,Canada,
A380230,S45,C16,Attempt_Quiz,2025-08-25 19:30:00,Tablet,,7.0
A609223,S12,C12,Login,2025-08-22 07:32:00,Desktop,Australia,
A996274,S64,C19,Complete_Course,2025-08-24 21:21:00,Mobile,UK,
A905616,S66,C19,Complete_Course,2025-08-24 17:00:00,Desktop,Canada,
A761087,S112,C11,Login,2025-08-20 15:10:00,Tablet,UK,
A601742,S55,C19,Attempt_Quiz,2025-08-24 03:30:00,Desktop,India,55.0
A337519,S108,C7,Login,2025-08-25 02:48:00,Desktop,UK,
A958427,S121,C1,Forum_Post,2025-08-22 05:39:00,Desktop,USA,
A908379,S31,C11,Forum_Post,2025-08-20 09:10:00,Tablet,Canada,
A803155,S109,C16,Attempt_Quiz,2025-08-22 05:52:00,Desktop,USA,8.0
A901916,S73,C10,Forum_Post,2025-08-20 07:39:00,Desktop,Australia,
A961648,S127,C16,Forum_Post,2025-08-22 21:07:00,Mobile,Canada,
A738324,S33,C17,Login,2025-08-22 15:54:00,Tablet,USA,
A619866,S138,C4,Watch_Video,2025-08-24 18:26:00,Desktop,India,51.0
A861940,S2,C7,Watch_Video,2025-08-24 12:52:00,Tablet,USA,15.0
A588814,S65,C20,Attempt_Quiz,2025-08-20 10:32:00,Tablet,India,26.0
A379362,S4,C19,Login,2025-08-21 07:13:00,,UK,
A214496,S73,C20,Complete_Course,2025-08-26 10:01:00,Desktop,Australia,
A466864,S46,C17,Login,2025-08-26 12:19:00,Tablet,USA,
A246111,S8,C1,Watch_Video,2025-08-26 22:13:00,Desktop,Canada,40.0
A234711,S115,C2,Watch_Video,2025-08-21 13:03:00,Tablet,,48.0
A738315,S10,C3,Forum_Post,2025-08-20 09:19:00,Desktop,USA,
A695237,S25,C19,Complete_Course,2025-08-23 04:45:00,Tablet,UK,
A249069,S134,C8,Login,2025-08-24 07:54:00,Mobile,Canada,
A438289,S26,C15,Watch_Video,2025-08-24 10:29:00,Desktop,India,55.0
